EntityA,EntityB,Relation
Blackberry,Dicotyledons,belongs to
Blackberry,Plantae,belongs to
Blackberry,Rosaceae,belongs to
Blackberry,Rosales,belongs to
Blackberry,Rubus,belongs to
Blackberry,Blackberries contain vitamin C,contains
Blackberry,other nutrients.,contains
Blackberry,the mineral element selenium,contains
Blackberry,total amino acids,contains
Blackberry,vitamin B1,contains
Blackberry,vitamin B2,contains
Blackberry,vitamin E,contains
Blackberry,vitamin K,contains
Blackberry,γ-aminobutyric acid,contains
Blackcurrant Leaf Tea,Angiosperms,belongs to
Blackcurrant Leaf Tea,Blackcurrant,belongs to
Blackcurrant Leaf Tea,Dicotyledons,belongs to
Blackcurrant Leaf Tea,Plantae,belongs to
Blackcurrant Leaf Tea,Ribes,belongs to
Blackcurrant Leaf Tea,Rosales,belongs to
Blackcurrant Leaf Tea,Saxifragaceae,belongs to
Blackcurrant Leaf Tea,Contains vitamin C,contains
Blackcurrant Leaf Tea,antioxidants.,contains
Blackcurrant Leaf Tea,calcium,contains
Blackcurrant Leaf Tea,iron,contains
Blackcurrant Leaf Tea,magnesium,contains
Blackcurrant Leaf Tea,phosphorus,contains
Blackcurrant Leaf Tea,potassium,contains
Blackcurrant Leaf Tea,zinc,contains
Blackfish,Actinopterygii,belongs to
Blackfish,Animalia,belongs to
Blackfish,Channa,belongs to
Blackfish,Channa argus,belongs to
Blackfish,Channidae,belongs to
Blackfish,Chordata,belongs to
Blackfish,Perciformes,belongs to
Blackfish,Cholesterol: 91mg,contains
Blackfish,Fat: 1.2g,contains
Blackfish,Protein: 18.5g,contains
Blackfish,Selenium: 24.6μg,contains
Blackfish,Sodium: 49mg,contains
Blue Sheep,Animalia,belongs to
Blue Sheep,Artiodactyla,belongs to
Blue Sheep,Blue Sheep,belongs to
Blue Sheep,Bovidae,belongs to
Blue Sheep,Chordata,belongs to
Blue Sheep,Mammalia,belongs to
Blue Sheep,Pseudois,belongs to
Blue Sheep,Contains high-quality protein,contains
Blue Sheep,as well as B vitamins,contains
Blue Sheep,essential amino acids,contains
Blue Sheep,iron,contains
Blue Sheep,phosphorus. The fat in lamb contains a high proportion of saturated fatty acids but also provides essential fatty acids.,contains
Blue Sheep,zinc,contains
Blue peacock,Animalia,belongs to
Blue peacock,Aves,belongs to
Blue peacock,Blue peacock,belongs to
Blue peacock,Chordata,belongs to
Blue peacock,Galliformes,belongs to
Blue peacock,Pavo,belongs to
Blue peacock,Phasianidae,belongs to
Blue peacock,Not only is it high in protein,contains
Blue peacock,a calcium-to-phosphorus ratio of 2.1:1,contains
Blue peacock,aluminum,contains
Blue peacock,but it also contains abundant inorganic elements,contains
Blue peacock,calcium. The content of vitamin A,contains
Blue peacock,close to that of breast milk,contains
Blue peacock,copper,contains
Blue peacock,iron,contains
Blue peacock,magnesium,contains
Blue peacock,making it an excellent source of calcium nutrition.,contains
Blue peacock,of excellent quality,contains
Blue peacock,phosphorus,contains
Blue peacock,phosphorus at 9%,contains
Blue peacock,the bones of the blue peacock are also a highly nutritious ingredient,contains
Blue peacock,trace elements such as zinc,contains
Blue peacock,vitamin B2 in peacock liver far exceeds that of the chicken liver commonly consumed by people. Additionally,contains
Blue peacock,vitamin E,contains
Blue peacock,which is superior to the calcium-to-phosphorus ratio of milk,contains
Blue peacock,with bone calcium content as high as 20%,contains
Blueberry Leaf Tea,Angiosperms,belongs to
Blueberry Leaf Tea,Blueberry,belongs to
Blueberry Leaf Tea,Dicotyledons,belongs to
Blueberry Leaf Tea,Ericaceae,belongs to
Blueberry Leaf Tea,Ericales,belongs to
Blueberry Leaf Tea,Plantae,belongs to
Blueberry Leaf Tea,Vaccinium,belongs to
Blueberry Leaf Tea,Contains antioxidants,contains
Blueberry Leaf Tea,E,contains
Blueberry Leaf Tea,K,contains
Blueberry Leaf Tea,dietary fiber,contains
Blueberry Leaf Tea,etc.,contains
Blueberry Leaf Tea,flavonoids,contains
Blueberry Leaf Tea,manganese,contains
Blueberry Leaf Tea,vitamins C,contains
Blueberry Pollen,Angiosperms,belongs to
Blueberry Pollen,Blueberry,belongs to
Blueberry Pollen,Dicotyledons,belongs to
Blueberry Pollen,Ericaceae,belongs to
Blueberry Pollen,Ericales,belongs to
Blueberry Pollen,Plantae,belongs to
Blueberry Pollen,Vaccinium,belongs to
Blueberry Pollen,Rich in anthocyanins,contains
Blueberry Pollen,benefits for vision protection.,contains
Blueberry Pollen,various vitamins,contains
Blueberry Pollen,with antioxidant properties,contains
Blumea balsamifera,Angiosperms,belongs to
Blumea balsamifera,Asteraceae,belongs to
Blumea balsamifera,Asterales,belongs to
Blumea balsamifera,Blumea,belongs to
Blumea balsamifera,Blumea balsamifera,belongs to
Blumea balsamifera,Dicotyledons,belongs to
Blumea balsamifera,Plantae,belongs to
Blumea balsamifera,L-borneol,contains
Bornean Bearded Pig,Animalia,belongs to
Bornean Bearded Pig,Artiodactyla,belongs to
Bornean Bearded Pig,Bornean Bearded Pig,belongs to
Bornean Bearded Pig,Chordata,belongs to
Bornean Bearded Pig,Mammalia,belongs to
Bornean Bearded Pig,Suidae,belongs to
Bornean Bearded Pig,Sus,belongs to
Bornean Bearded Pig,The nutritional components mainly include protein,contains
Bornean Bearded Pig,containing all essential amino acids,contains
Bornean Bearded Pig,especially containing vitamin B1 (thiamine),contains
Bornean Bearded Pig,fat,contains
Bornean Bearded Pig,including phosphorus,contains
Bornean Bearded Pig,iron,contains
Bornean Bearded Pig,making it a high-quality protein source.,contains
Bornean Bearded Pig,minerals,contains
Bornean Bearded Pig,niacin. The protein content is around 20%,contains
Bornean Bearded Pig,vitamin B2 (riboflavin),contains
Bornean Bearded Pig,vitamins. It is a good source of B vitamins,contains
Bornean Bearded Pig,zinc,contains
Borneol Camphor,Angiosperms,belongs to
Borneol Camphor,Dicotyledons,belongs to
Borneol Camphor,Dipterocarpaceae,belongs to
Borneol Camphor,Dipterocarpus,belongs to
Borneol Camphor,Parietales,belongs to
Borneol Camphor,Plantae,belongs to
Borneol Camphor,Triterpenoids,contains
Borneol Camphor,Various Terpenoids,contains
Borneol Camphor,etc.,contains
Bothrocaryum controversum,Angiosperms,belongs to
Bothrocaryum controversum,Bothrocaryum controversum,belongs to
Bothrocaryum controversum,Cornaceae,belongs to
Bothrocaryum controversum,Cornales,belongs to
Bothrocaryum controversum,Cornus,belongs to
Bothrocaryum controversum,Magnoliopsida,belongs to
Bothrocaryum controversum,Plantae,belongs to
Bothrocaryum controversum,Contains indole alkaloids,contains
Bothrocaryum controversum,anti-inflammatory,contains
Bothrocaryum controversum,has medicinal effects such as sedation,contains
Bothrocaryum controversum,pain relief,contains
Bothrocaryum controversum,phlegm reduction.,contains
Bothrocaryum controversum,which are toxic,contains
Bottle Gourd,Angiosperms,belongs to
Bottle Gourd,Cucurbitaceae,belongs to
Bottle Gourd,Cucurbitales,belongs to
Bottle Gourd,Lagenaria,belongs to
Bottle Gourd,Lagenaria siceraria,belongs to
Bottle Gourd,Magnoliopsida,belongs to
Bottle Gourd,Plantae,belongs to
Bottle Gourd,Rich in water,contains
Bottle Gourd,Vitamin C,contains
Bottle Gourd,fiber,contains
Bottle Gourd,potassium.,contains
Bracken fern,Plantae,belongs to
Bracken fern,Polypodiopsida,belongs to
Bracken fern,Rich in fiber,contains
Bracken fern,calcium.,contains
Bracken fern,potassium,contains
Bracken fern,vitamin C,contains
Brassica rapa,Angiosperms,belongs to
Brassica rapa,Brassica,belongs to
Brassica rapa,Brassica rapa,belongs to
Brassica rapa,Brassicaceae,belongs to
Brassica rapa,Capparales,belongs to
Brassica rapa,Magnoliopsida,belongs to
Brassica rapa,Plantae,belongs to
Brassica rapa,Brassica rapa (Tang Materia Medica),contains
Brassica rapa,commonly known as rapeseed,contains
Brassica rapa,is mainly used for extracting edible oil.,contains
Breadfruit,Angiosperms,belongs to
Breadfruit,Artocarpus,belongs to
Breadfruit,Artocarpus altilis,belongs to
Breadfruit,Cannabaceae,belongs to
Breadfruit,Magnoliopsida,belongs to
Breadfruit,Malpighiales,belongs to
Breadfruit,Plantae,belongs to
Breadfruit,Rich in starch,contains
Breadfruit,especially high in dietary fiber,contains
Breadfruit,fat,contains
Breadfruit,minerals,contains
Breadfruit,protein,contains
Breadfruit,vitamin C.,contains
Bream,Abramis,belongs to
Bream,Animalia,belongs to
Bream,Bream,belongs to
Bream,Chordata,belongs to
Bream,Cyprinidae,belongs to
Bream,Cypriniformes,belongs to
Bream,Osteichthyes,belongs to
Bream,3.4 grams of fat,contains
Bream,86 milligrams of cholesterol.,contains
Bream,Bream is rich in protein,contains
Bream,Cholesterol: 55mg,contains
Bream,Fat: 4.2g,contains
Bream,Magnesium: 34mg,contains
Bream,Phosphorus: 200mg,contains
Bream,Protein: 19.6g,contains
Bream,Sodium: 110mg,contains
Bream,niacin,contains
Bream,phosphorus,contains
Bream,there is approximately 18.6 grams of protein,contains
Bream,with a high content of unsaturated fatty acids. Per 100 grams of bream,contains
Broad Bean,Angiosperms,belongs to
Broad Bean,Fabaceae,belongs to
Broad Bean,Fabales,belongs to
Broad Bean,Magnoliopsida,belongs to
Broad Bean,Plantae,belongs to
Broad Bean,Vicia,belongs to
Broad Bean,Vicia faba,belongs to
Broad Bean,Rich in protein,contains
Broad Bean,fiber,contains
Broad Bean,iron.,contains
Broad Bean,vitamin B6,contains
Broccoli,Angiosperms,belongs to
Broccoli,Brassica,belongs to
Broccoli,Brassica oleracea var. italica,belongs to
Broccoli,Brassicaceae,belongs to
Broccoli,Brassicales,belongs to
Broccoli,Dicotyledons,belongs to
Broccoli,Plantae,belongs to
Broccoli,Broccoli is rich in dietary fiber,contains
Broccoli,antioxidants,contains
Broccoli,calcium,contains
Broccoli,iron,contains
Broccoli,more.,contains
Broccoli,vitamin A,contains
Broccoli,vitamin C,contains
Broccoli,vitamin K,contains
Brown-haired Elaeocarpus,Angiosperms,belongs to
Brown-haired Elaeocarpus,Dicotyledons,belongs to
Brown-haired Elaeocarpus,Elaeocarpaceae,belongs to
Brown-haired Elaeocarpus,Elaeocarpus,belongs to
Brown-haired Elaeocarpus,Elaeocarpus decipiens,belongs to
Brown-haired Elaeocarpus,Ericales,belongs to
Brown-haired Elaeocarpus,Plantae,belongs to
Brown-haired Elaeocarpus,The flowers,contains
Brown-haired Elaeocarpus,amino acids,contains
Brown-haired Elaeocarpus,leaves of Elaeocarpus decipiens contain flavonoids,contains
Brown-haired Elaeocarpus,sugars,contains
Brown-haired Elaeocarpus,vitamin C.,contains
Brown-haired Elaeocarpus,volatile oils,contains
Brussels sprouts,Angiosperms,belongs to
Brussels sprouts,Brassica,belongs to
Brussels sprouts,Brassica oleracea var. gemmifera,belongs to
Brussels sprouts,Brassicaceae,belongs to
Brussels sprouts,Brassicales,belongs to
Brussels sprouts,Magnoliopsida,belongs to
Brussels sprouts,Plantae,belongs to
Brussels sprouts,Rich in vitamin C,contains
Brussels sprouts,antioxidants.,contains
Brussels sprouts,fiber,contains
Brussels sprouts,vitamin K,contains
Buckwheat Pollen Beverage,Angiosperms,belongs to
Buckwheat Pollen Beverage,Buckwheat,belongs to
Buckwheat Pollen Beverage,Dicotyledons,belongs to
Buckwheat Pollen Beverage,Fagopyrum,belongs to
Buckwheat Pollen Beverage,Plantae,belongs to
Buckwheat Pollen Beverage,Polygonaceae,belongs to
Buckwheat Pollen Beverage,Polygonales,belongs to
Buckwheat Pollen Beverage,B vitamins,contains
Buckwheat Pollen Beverage,Rich in protein,contains
Buckwheat Pollen Beverage,dietary fiber,contains
Buckwheat Pollen Beverage,lysine,contains
Buckwheat Pollen Beverage,minerals.,contains
Buckwheat pollen,Angiosperms,belongs to
Buckwheat pollen,Buckwheat species,belongs to
Buckwheat pollen,Dicotyledons,belongs to
Buckwheat pollen,Fagopyrum,belongs to
Buckwheat pollen,Plantae,belongs to
Buckwheat pollen,Polygonaceae,belongs to
Buckwheat pollen,Polygonales,belongs to
Buckwheat pollen,Contains flavonoids,contains
Buckwheat pollen,blood lipids.,contains
Buckwheat pollen,dietary fiber,contains
Buckwheat pollen,vitamin E,contains
Buckwheat pollen,with the effects of lowering blood sugar,contains
Buguzhi,Angiosperms,belongs to
Buguzhi,Fabaceae,belongs to
Buguzhi,Fabales,belongs to
Buguzhi,Magnoliopsida,belongs to
Buguzhi,Plantae,belongs to
Buguzhi,Psoralea,belongs to
Buguzhi,Psoralea corylifolia,belongs to
Buguzhi,Coumarins,contains
Buguzhi,Flavonoids,contains
Buguzhi,Monoterpenes,contains
Buguzhi,Resins,contains
Buguzhi,Stigmasterol,contains
Buguzhi,Volatile oils,contains
Buguzhi,etc.,contains
Bullfrog,Amphibia,belongs to
Bullfrog,Animalia,belongs to
Bullfrog,Anura,belongs to
Bullfrog,Bullfrog,belongs to
Bullfrog,Chordata,belongs to
Bullfrog,Frog genus,belongs to
Bullfrog,Ranidae,belongs to
Bullfrog,0.3 grams of fat,contains
Bullfrog,The nutritional value of bullfrog is very rich. Every 100 grams of frog meat contains 19.9 grams of protein,contains
Bullfrog,by-products of bullfrogs are rich in protein,contains
Bullfrog,low-cholesterol nutritional food. The internal organs,contains
Bullfrog,low-fat,contains
Bullfrog,making it a high-protein,contains
Bullfrog,which can be hydrolyzed to produce composite amino acids.,contains
Bumblebee Royal Jelly,Animalia,belongs to
Bumblebee Royal Jelly,Apidae,belongs to
Bumblebee Royal Jelly,Arthropoda,belongs to
Bumblebee Royal Jelly,Bumblebee Genus,belongs to
Bumblebee Royal Jelly,Bumblebee Species,belongs to
Bumblebee Royal Jelly,Hymenoptera,belongs to
Bumblebee Royal Jelly,Insecta,belongs to
Bumblebee Royal Jelly,Rich in carbohydrates,contains
Bumblebee Royal Jelly,enhances energy,contains
Bumblebee Royal Jelly,minerals,contains
Bumblebee Royal Jelly,relieves stress.,contains
Burdock,Angiosperms,belongs to
Burdock,Asteraceae,belongs to
Burdock,Asterales,belongs to
Burdock,Burdock,belongs to
Burdock,Dicotyledons,belongs to
Burdock,Plantae,belongs to
Burdock,Fatty Acids,contains
Burdock,Flavonoids,contains
Burdock,Phenolic Acids,contains
Burdock,Sterols,contains
Burdock,Volatile Oils,contains
Burdock,etc.,contains
Burdock Tea,Angiosperms,belongs to
Burdock Tea,Asteraceae,belongs to
Burdock Tea,Asterales,belongs to
Burdock Tea,Burdock,belongs to
Burdock Tea,Dicotyledons,belongs to
Burdock Tea,Plantae,belongs to
Burdock Tea,B1,contains
Burdock Tea,Burdock tea contains inulin,contains
Burdock Tea,C,contains
Burdock Tea,calcium,contains
Burdock Tea,cellulose,contains
Burdock Tea,enhancing immunity.,contains
Burdock Tea,etc.,contains
Burdock Tea,has the effects of promoting digestion,contains
Burdock Tea,iron,contains
Burdock Tea,protein,contains
Burdock Tea,vitamins A,contains
Burdock pollen,Angiosperms,belongs to
Burdock pollen,Asteraceae,belongs to
Burdock pollen,Asterales,belongs to
Burdock pollen,Burdock,belongs to
Burdock pollen,Burdock species,belongs to
Burdock pollen,Dicotyledons,belongs to
Burdock pollen,Plantae,belongs to
Burdock pollen,Rich in dietary fiber,contains
Burdock pollen,flavonoids,contains
Burdock pollen,lowering blood sugar.,contains
Burdock pollen,with effects of antioxidant,contains
Butterfly Fruit,Angiosperms,belongs to
Butterfly Fruit,Butterfly Fruit,belongs to
Butterfly Fruit,Butterfly Fruit Genus,belongs to
Butterfly Fruit,Euphorbiaceae,belongs to
Butterfly Fruit,Hippocastanaceae (or may vary according to the latest classification),belongs to
Butterfly Fruit,Magnoliopsida,belongs to
Butterfly Fruit,Malpighiales,belongs to
Butterfly Fruit,Plantae,belongs to
Butterfly Fruit,Sapindales,belongs to
Butterfly Fruit,Seeds are rich in starch,contains
Butterfly Fruit,The seeds are rich in oil,contains
Butterfly Fruit,edible after cooking,contains
Butterfly Fruit,etc.,contains
Butterfly Fruit,mixed into dishes as oil. They can also be extracted for use as cooking oil,contains
Butterfly Fruit,oil,contains
Butterfly Fruit,or ground into powder,contains
Butterfly Fruit,peanut oil.,contains
Butterfly Fruit,removing the embryo,contains
Butterfly Fruit,starch. After detoxification,contains
Butterfly Fruit,they can be eaten. The cotyledons can be boiled or stir-fried,contains
Butterfly Fruit,with a flavor resembling a mix of sesame oil,contains
Butterfly Fruit,wood is suitable for making furniture,contains
Buxus Leaf Camellia,Angiosperms,belongs to
Buxus Leaf Camellia,Buxus Leaf Camellia,belongs to
Buxus Leaf Camellia,Camellia,belongs to
Buxus Leaf Camellia,Magnoliopsida,belongs to
Buxus Leaf Camellia,Parietales,belongs to
Buxus Leaf Camellia,Plantae,belongs to
Buxus Leaf Camellia,Theaceae,belongs to
Buxus Leaf Camellia,Contains various amino acids,contains
Buxus Leaf Camellia,anti-inflammatory,contains
Buxus Leaf Camellia,cardiovascular health protection.,contains
Buxus Leaf Camellia,immune-boosting,contains
Buxus Leaf Camellia,minerals. Helps with antioxidant,contains
Buxus Leaf Camellia,tea polyphenols,contains
Buxus Leaf Camellia,vitamins,contains
Cabbage Juice,Angiosperms,belongs to
Cabbage Juice,Brassica,belongs to
Cabbage Juice,Brassicaceae,belongs to
Cabbage Juice,Brassicales,belongs to
Cabbage Juice,Cabbage,belongs to
Cabbage Juice,Dicotyledons,belongs to
Cabbage Juice,Plantae,belongs to
Cabbage Juice,Cabbage juice is rich in vitamin C,contains
Cabbage Juice,antioxidants,contains
Cabbage Juice,calcium,contains
Cabbage Juice,dietary fiber,contains
Cabbage Juice,folate,contains
Cabbage Juice,promote digestive health.,contains
Cabbage Juice,vitamin B6,contains
Cabbage Juice,vitamin K,contains
Cabbage Juice,which help boost immunity,contains
